age,salary,tenure_years,has_dependents_binary,salary_per_tenure,gender_Male,gender_Other,marital_status_Married,marital_status_Single,marital_status_Widowed,employment_type_Full-time,employment_type_Part-time,region_Northeast,region_South,region_West,has_dependents_Yes,age_group_Middle,age_group_Senior,age_group_Veteran,salary_bin_Medium,salary_bin_High,salary_bin_Very High,tenure_category_Intermediate,tenure_category_Experienced,tenure_category_Veteran
-0.08077427026982416,-0.2991806617654969,-0.9045421049621554,0,1.155518081289754,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.6516876263834933,1.8184614122084108,-0.14418308009116207,1,-0.04479922927171447,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
-0.8132361669231417,-0.5340268993735031,-0.39763608838149317,0,-0.16250641301147117,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.5703029711997915,1.1666624544586472,-0.6510890966718242,1,0.8742910173625513,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
-1.5456980635764592,-1.2963377866490915,1.1230819613604934,1,-1.0364622130781613,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.4889183160160895,0.6272541961355723,1.8834409862314867,0,-0.969500452186922,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.139995557485705,-0.3532623953403692,-0.9045421049621554,1,0.604655860477294,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
0.4889183160160895,0.8205661991494769,-0.9045421049621554,1,1.4675746852221316,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1.139995557485705,-0.07641223066304524,-0.9045421049621554,1,1.1276481771250764,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0.4889183160160895,0.12454904980437725,1.3765349696508244,1,-0.9397807756219337,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
0.9772262471183011,0.17017631882536133,0.10926992819916904,1,-0.5785202258412975,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-0.4876975461883339,0.2916924720562469,-0.9045421049621554,0,2.5553641747647133,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.16215892545352611,0.2798830612508157,-0.9045421049621554,1,2.221973529148755,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
0.5703029711997915,0.6456393015940277,0.10926992819916904,1,-0.45076261205985385,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0.16337969528128168,-1.376521002060968,3.4041590359734735,0,-1.186478754743341,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.9760054772905455,1.6816467040704897,-0.6510890966718242,1,1.3102207130357204,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
-0.16215892545352611,-0.06312664350693517,2.136893994521818,1,-1.0436763254393722,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1.3841495230368108,1.298646039994347,0.8696289530701624,1,-0.7449997418692405,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1.302764867853109,-0.8928048515135059,-0.9045421049621554,0,1.1193242013236793,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.6504668565557378,0.8849140682540706,-0.6510890966718242,1,0.6743306208889888,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
0.5703029711997915,-0.745724007845863,-0.6510890966718242,1,-0.18908147649593168,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1.302764867853109,-0.8924693568883515,-0.6510890966718242,1,-0.23557242282373503,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
-0.08077427026982416,-0.19437214086729523,-0.9045421049621554,1,0.7936409407090145,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0
-1.1387747876579495,0.6630179231770201,0.8696289530701624,1,-0.758873034871569,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
-1.1387747876579495,0.1315273380075866,-0.9045421049621554,1,1.6162347271270836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.2213802126694069,-0.025215750864499877,1.6299879779411555,1,-0.9985418788717965,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
-0.6504668565557378,-0.3380980382833951,0.36272293648950016,1,-0.775644304634384,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1.302764867853109,-1.5145434908494446,-0.14418308009116207,1,-0.6972756139412302,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.8946208221068436,-0.34594861251200554,2.390347002812149,1,-1.0852962044463579,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1.302764867853109,1.5750936111214855,-0.6510890966718242,1,0.9386014378133456,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0.16337969528128168,0.6652321877030385,-0.39763608838149317,0,-0.015387848106777886,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
-0.8132361669231417,-0.4951766217806358,-0.14418308009116207,0,-0.5091537608296546,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-1.3015440980253534,-0.37272108359931827,-0.6510890966718242,1,0.19277320600816114,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.2213802126694069,0.31551259044220176,4.164518060844467,1,-1.1392478994554134,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
0.6516876263834933,0.15051633379131965,-0.6510890966718242,1,0.32392206919017397,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
-0.5690822013720358,-0.16115817297702006,-0.39763608838149317,1,-0.08987201675927976,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1.6283034885879166,-1.1805250420458289,-0.39763608838149317,1,-0.5660034325991966,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1.139995557485705,-2.069116106229494,0.10926992819916904,1,-0.9225778922990463,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
-1.7084673739438632,2.057199387468207,1.1230819613604934,1,-0.7152184062242417,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.24354358063722806,-0.038836832645764235,1.8834409862314867,1,-1.0259185103963915,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
1.139995557485705,-0.3743314578000589,0.8696289530701624,1,-0.8998256917752274,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
-0.8946208221068436,1.4937026150590538,0.36272293648950016,0,-0.5560763207175303,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0.16337969528128168,-0.21772256677803414,-0.9045421049621554,0,0.6702611216083056,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
-0.8946208221068436,-0.5552972586082854,-0.14418308009116207,1,-0.5751289764407282,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1.5469188334042148,-0.7017071130256196,-0.6510890966718242,1,0.06680370554701764,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.08077427026982416,-1.1173849535917906,0.6161759447798313,1,-0.9275722777798845,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.08077427026982416,0.6302065488369302,-0.14418308009116207,1,-0.3799163291279626,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0.08199504009757973,-0.10237951464998765,0.10926992819916904,1,-0.6240862859689456,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-1.2201594428416513,-0.28227173265772043,0.10926992819916904,1,-0.6005941764850026,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0.7330722815671953,0.11965082827712456,0.36272293648950016,1,-0.6821691393386946,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
1.5469188334042148,0.12179799387811203,0.10926992819916904,1,-0.5727242723203246,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1.2213802126694069,-0.3586974082678688,-0.9045421049621554,0,2.0120243617135154,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0.8144569367508973,0.24089858580788664,1.1230819613604934,1,-0.8955712152545133,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1.139995557485705,-0.5321481294726391,0.8696289530701624,0,-0.922022960578953,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.5469188334042148,0.372479577793401,0.8696289530701624,0,-0.7922305971571679,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0.24476435046498363,-1.6849076615027956,-0.6510890966718242,0,-0.1629380265715436,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.5703029711997915,0.07060151407956668,-0.39763608838149317,1,0.022717463339617945,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
-0.4876975461883339,-0.7179450528830875,0.10926992819916904,1,-0.7039347945823479,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
-0.9760054772905455,0.29397383550729606,-0.9045421049621554,1,1.0429902602708667,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1.139995557485705,0.7846682742579674,-0.6510890966718242,0,0.29586718778546506,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.0573901324742474,0.9266495996232649,-0.39763608838149317,1,0.23260497169484676,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
-1.7084673739438632,-0.47061841521934145,-0.39763608838149317,1,-0.21769128962073375,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
-0.32492823582093,-1.5912375621597163,0.36272293648950016,0,-0.9669724299064977,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5703029711997915,0.8314362250044761,1.6299879779411555,1,-0.913883962017587,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
-1.627082718760161,-0.4293525763253632,-0.9045421049621554,1,0.6737140300888852,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.139995557485705,0.748703250441427,0.36272293648950016,1,-0.6134192651271552,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.8144569367508973,1.3860088403845252,-0.39763608838149317,1,0.17384386844498392,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
0.24476435046498363,-0.4163353848693766,-0.6510890966718242,0,0.3921786707616306,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.24476435046498363,0.30618583986291237,-0.14418308009116207,1,-0.4601964513014373,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0.16337969528128168,0.5716962862100211,-0.9045421049621554,0,1.499945702227565,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.4889183160160895,-0.4665924797174899,-0.6510890966718242,0,0.041955096302846905,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1.0586109023020032,1.229601246137593,0.6161759447798313,1,-0.6687274598964384,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
-0.7318515117394397,-0.5725416823412162,-0.9045421049621554,1,1.5691888490791872,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0.4889183160160895,-1.396919075270349,0.8696289530701624,1,-1.019259329755274,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
-0.8946208221068436,-0.3497732512387645,-0.9045421049621554,1,0.8349525243159485,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0.9772262471183011,-0.19269466774152377,1.6299879779411555,0,-0.9910811301905442,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
-1.7084673739438632,-0.40150652243755675,-0.6510890966718242,1,0.3986528741627173,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.5703029711997915,-2.1424552312882224,-0.39763608838149317,0,-0.6551624622941616,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.6283034885879166,-0.6956682097728423,-0.39763608838149317,1,-0.2120186542597816,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0.5703029711997915,1.5851584498761144,3.4041590359734735,1,-1.0472525520799725,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.32492823582093,1.1098296649575097,1.1230819613604934,0,-0.7835983259557191,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-1.2201594428416513,0.22875368037730118,0.36272293648950016,1,-0.6327802162504048,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0.4889183160160895,0.41582548336333586,-0.9045421049621554,0,0.976645090179731,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.5690822013720358,1.1580737920546973,1.3765349696508244,1,-0.8484636781266065,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
-0.32492823582093,-0.719085734608612,-0.14418308009116207,0,-0.6078699479262237,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
-0.8946208221068436,-0.36527310292089293,0.10926992819916904,1,-0.6427689872120814,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
-0.7318515117394397,0.24143537720813352,-0.39763608838149317,1,-0.19204111233642845,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
0.8958415919345992,-0.7071421259531192,1.1230819613604934,1,-0.967034088986508,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0.6516876263834933,0.9956272945549879,0.10926992819916904,0,-0.40679968801247485,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
0.24476435046498363,-0.9068285268449554,-0.14418308009116207,0,-0.541709755075119,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.3015440980253534,-1.0782662802988,0.8696289530701624,1,-0.9680822933466839,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
-1.7084673739438632,-0.8987766558412523,-0.6510890966718242,1,-0.11077444488278816,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.8958415919345992,-0.6492357536514879,-0.9045421049621554,0,0.6730974392887817,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
-0.8132361669231417,0.32208828509522597,-0.6510890966718242,1,0.25930335333932797,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
0.0006103849138777877,-1.6467954720852676,-0.39763608838149317,0,-0.579136816641401,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.6516876263834933,1.7227112461893752,1.6299879779411555,1,-0.8279312044831602,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.16337969528128168,-1.1155732826159575,-0.14418308009116207,1,-0.6871018657395225,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1.0586109023020032,0.5621682388556392,-0.6510890966718242,0,0.7223013851370405,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.8132361669231417,-0.9239387527278243,-0.9045421049621554,0,1.3001702829940336,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.4876975461883339,-0.4176773633699938,0.36272293648950016,1,-0.7695400557133595,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
-1.627082718760161,-1.1428154461784863,1.1230819613604934,1,-1.0311595321972713,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
-0.16215892545352611,-0.15813872135063142,0.6161759447798313,0,-0.7840915985958019,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
-1.627082718760161,-1.3616250407041173,0.6161759447798313,0,-0.9476731378632584,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08199504009757973,1.2328219945390742,-0.9045421049621554,1,2.6218326630158697,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
-1.3015440980253534,-0.8626774341746501,-0.39763608838149317,1,-0.2977864345541774,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.4063128910046319,0.49755197405092205,-0.39763608838149317,1,-0.09486640224011805,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
0.8144569367508973,-0.12311308248452306,-0.9045421049621554,1,1.9133698336969567,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0.4889183160160895,1.6672204351888549,-0.6510890966718242,1,1.4359435771768225,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
0.4075336608323875,-1.2872123328448946,-0.9045421049621554,1,0.15300309940148588,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
-0.08077427026982416,-1.4966280778662053,0.10926992819916904,0,-0.857034290248045,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.139995557485705,-0.08231693606576082,-0.14418308009116207,1,-0.44176038637834286,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0.08199504009757973,-1.9080786861554324,1.1230819613604934,1,-1.0855428407663994,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1.465534178220513,0.4420611630504017,3.150706027683142,1,-1.0782054102451677,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.7318515117394397,-0.5035639874094932,0.10926992819916904,0,-0.6667543693361072,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
-1.0573901324742474,0.6315485273375473,-0.39763608838149317,1,0.19449966024845092,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.5690822013720358,0.42454834361734756,0.6161759447798313,0,-0.7416084924686712,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1.0586109023020032,2.1816007944754197,-0.9045421049621554,1,2.6752910853848424,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
-0.24354358063722806,1.6346774565488884,0.8696289530701624,1,-0.6953641824609093,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.8946208221068436,1.5674443336679678,-0.14418308009116207,1,-0.2004884062978463,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1.2213802126694069,-1.0365307489296056,0.36272293648950016,1,-0.8265130456429222,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
-0.08077427026982416,-1.210451162609592,-0.6510890966718242,1,-0.01810084762723325,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
-0.08077427026982416,0.13984760471141308,1.3765349696508244,0,-0.9495845693435793,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
-0.4876975461883339,0.01833145148052757,-0.9045421049621554,1,1.0339263755093455,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
-0.4063128910046319,1.0937930218751344,-0.39763608838149317,1,0.18401761664669156,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0
0.32614900564868554,-0.03850133802060995,-0.14418308009116207,0,-0.3895351456095771,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1.465534178220513,-1.3139177050071764,-0.9045421049621554,1,0.3138099800684767,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-1.5456980635764592,-0.9082376042706034,-0.14418308009116207,0,-0.5798767256015251,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.7096881437716187,1.2726116570823736,-0.39763608838149317,1,0.33514402175205754,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1.3841495230368108,0.5540492689269053,0.10926992819916904,0,-0.499164989867978,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
-0.9760054772905455,0.3229605711206271,-0.39763608838149317,0,-0.17181693409303392,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0.24476435046498363,1.579656338023584,-0.9045421049621554,0,1.877915862691006,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1.6283034885879166,-0.7211658012845686,-0.9045421049621554,1,2.0138124750338156,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.7096881437716187,-0.5534184887074214,-0.14418308009116207,1,-0.5578644340378305,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0.32614900564868554,0.6775783899087165,-0.9045421049621554,0,1.9745973001472334,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.3015440980253534,-0.2240298657309349,0.36272293648950016,0,-0.7509190135502339,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1.2213802126694069,0.11388032072447068,1.1230819613604934,1,-0.87910824089175,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
-1.1387747876579495,-0.09942716194862986,-0.6510890966718242,0,0.23205003997475362,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.4643134083927571,-1.1415405666029,0.8696289530701624,1,-0.9998367195520138,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.16215892545352611,-0.15069074067220609,-0.14418308009116207,1,-0.36795446760595485,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
-1.0573901324742474,-1.923914032462715,0.8696289530701624,1,-1.0785753647252299,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
-1.4643134083927571,-0.780481251011848,1.1230819613604934,1,-0.9704253383870772,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-1.3829287532090553,1.3105225497248087,0.10926992819916904,0,-0.4523657481401229,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
-1.1387747876579495,0.12730010573064246,-0.9045421049621554,1,2.793491541764682,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0.8144569367508973,-1.3449845072964641,0.36272293648950016,1,-0.9027236685357138,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1.3841495230368108,1.7625009087326746,-0.6510890966718242,1,1.345613024961661,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
-1.627082718760161,0.5928324475947417,4.671424077425129,1,-1.1410360127757135,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0.4889183160160895,0.6420159596423614,2.64380001110248,1,-1.0338108726377162,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
0.8144569367508973,0.7750060290535237,-0.39763608838149317,0,0.1399930335193022,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
-0.24354358063722806,-1.1887782098246247,-0.6510890966718242,0,-0.0667498617553988,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.5703029711997915,-1.3376036255430697,0.36272293648950016,0,-0.9272639823798328,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
